order_id,order_date,user_id,country,customer_gender,customer_age,traffic_source,department,category,brand,product_name,revenue,cost,profit
99943,2025-09-20,79703,Brasil,M,31,Organic,Men,Active,prAna,prAna Men's Sutra Pant,69.95,28.54,41.41
99945,2025-03-17,79703,Brasil,M,31,Organic,Men,Pants,Harbor Bay,Harbor Bay Big & Tall Continuous Comfort Pleated Chinos,55.0,24.04,30.96
99945,2025-03-17,79703,Brasil,M,31,Organic,Men,Outerwear & Coats,Carhartt,Carhartt Men's Sandstone Jean Jacket with Sherpa Lining,110.0,44.55,65.45
99946,2024-10-13,79703,Brasil,M,31,Organic,Men,Sleep & Lounge,Bottoms Out,Bottoms Out Men's Knit Sleep Pant,25.0,9.4,15.6
99946,2024-10-09,79703,Brasil,M,31,Organic,Men,Fashion Hoodies & Sweatshirts,Southpole,Southpole Men's Fashion Full Zip Sherpa Lined Hoodie with Ep,39.99,23.59,16.4
99948,2024-08-14,79704,China,M,38,Search,Men,Jeans,Lucky Brand,Lucky Brand Mens Men's 329 Classic Straight Denim Jean,99.0,54.94,44.06
99950,2024-01-07,79705,Spain,F,42,Search,Women,Socks & Hosiery,Angelina,Opaque Footless Tights/Leggings with Ruched Bottom (One Size,6.99,3.11,3.88
99950,2024-01-04,79705,Spain,F,42,Search,Women,Plus,SmartWool,Smartwool Womens Hiking UL Crew,22.95,10.72,12.23
99950,2024-01-04,79705,Spain,F,42,Search,Women,Tops & Tees,Allegra K,Allegra K Ladies Asymmetric Neck Self Tie Strap Dark Gray Bl,10.69,6.06,4.63
99955,2025-02-23,79709,China,F,30,Facebook,Women,Blazers & Jackets,Trina Turk,Trina Turk Women's Alfred,398.0,151.64,246.36
99963,2025-12-23,79717,China,F,44,Search,Women,Sleep & Lounge,Ilusion,Ilusion Women's Comfy Elegance Cotton Tank & Shorts Pajama S,18.78,12.0,6.78
99964,2024-10-18,79719,United States,M,55,Search,Men,Outerwear & Coats,I5,Men's Smart Jacket 2-Tone Windbreaker,29.99,12.33,17.66
99966,2025-04-28,79719,United States,M,55,Search,Men,Shorts,Robert Graham,Robert Graham Men's Europa Short,158.0,81.05,76.95
99966,2025-04-28,79719,United States,M,55,Search,Men,Accessories,NEFF,Neff Men's Fold Beanie,15.99,7.18,8.81
99967,2025-06-17,79719,United States,M,55,Search,Men,Jeans,Tommy Hilfiger,Men's Tommy Hilfiger Relaxed Freedom Fit Denim Blue Jeans,89.5,48.33,41.17
99968,2025-10-19,79720,China,F,44,Search,Women,Maternity,Spanx,A Pea in the Pod: Mama Spanx Full Length Maternity Pantyhose,28.0,11.06,16.94
99968,2025-10-23,79720,China,F,44,Search,Women,Sleep & Lounge,Beverly Hills Basics,Women's Holiday Christmas Boots Flannel Pajama Pant by Bever,24.0,13.94,10.06
99969,2025-12-28,79720,China,F,44,Search,Women,Accessories,Sealed with a Kiss Designs Plus Size,Sealed With A Kiss Designs Plus Size Sasha Belt,19.0,8.44,10.56
99970,2024-01-08,79720,China,F,44,Search,Women,Dresses,Alki'i,One-size-fits-most Tube Dress/Coverup - Field Of Flowers (ma,19.99,9.3,10.69
99971,2024-10-04,79720,China,F,44,Search,Women,Pants & Capris,Calvin Klein,Calvin Klein Black Velveteen Cotton Stretch Mid Rise Boot Le,124.99,61.12,63.87
99973,2025-01-27,79722,United States,M,35,Search,Men,Swim,Fox,Fox Men's V3 Boardshort,34.65,20.13,14.52
99973,2025-01-27,79722,United States,M,35,Search,Men,Pants,Savane,Savane Men's Drop Needle Performance Dress Pant,34.99,15.96,19.03
99974,2025-04-10,79723,United States,F,39,Search,Women,Dresses,Anna-Kaci,Anna-Kaci S/M Fit Black Great Gatsby Twenty's Era Inspired F,28.9,12.74,16.16
99979,2024-03-13,79728,Spain,F,64,Search,Women,Dresses,Tiger Milly,50's Black & White Floral Dress,46.99,19.69,27.3
99979,2024-03-14,79728,Spain,F,64,Search,Women,Sleep & Lounge,The Cat's Pajamas,The Cat's Pajamas Cupcake Women's Cotton Pajama as seen on 3,86.0,47.47,38.53
99979,2024-03-15,79728,Spain,F,64,Search,Women,Socks & Hosiery,AJs,AJs Retro Over The Knee Tube Socks,10.0,3.52,6.48
99980,2024-11-03,79729,China,F,48,Display,Women,Active,Bella,Cotton Spandex Full Length Dance Workout Pant,30.0,13.53,16.47
99980,2024-11-03,79729,China,F,48,Display,Women,Swim,COCO,Womens Coco Reef Brown or Black Bikini Swimsuit Bottoms Swim,19.99,8.04,11.95
99982,2024-09-01,79730,Brasil,M,50,Search,Men,Swim,Speedo,Speedo Men's Male Poly Mesh Training Suit,37.95,24.4,13.55
99989,2025-12-29,79736,Brasil,M,36,Search,Men,Socks,SmartWool,Smartwool NEW PhD Ultra Light Crew with ReliaWool,19.95,11.69,8.26
99989,2025-12-30,79736,Brasil,M,36,Search,Men,Tops & Tees,prAna,prAna Men's Asylum Long Sleeve,90.0,53.55,36.45
99989,2025-12-27,79736,Brasil,M,36,Search,Men,Active,Carhartt,Carhartt Men's Brushed Fleece Hooded Zip Sweatshirt,55.95,23.28,32.67
99989,2025-12-28,79736,Brasil,M,36,Search,Men,Pants,BERLE,Berle Mens Pleated Dress Pants Taupe Worsted Wool Trousers S,55.0,27.23,27.77
99990,2024-05-31,79736,Brasil,M,36,Search,Men,Socks,PACT,PACT Men's Crew Sock,10.0,6.15,3.85
99995,2025-03-30,79744,Brasil,M,25,Facebook,Men,Swim,Volcom,Volcom Men's Maguro Stripe Board Short,49.5,28.41,21.09
99996,2025-08-01,79745,United States,M,35,Organic,Men,Swim,Gary Majdell Sport,Mens Contrast Stitch Hot Body Bikini Swimsuit Gary Majdell S,16.97,10.96,6.01
100001,2025-12-03,79751,China,M,12,Search,Men,Tops & Tees,Southpole,Southpole Men's Angled Cross With Shadowed Background Print ,25.0,13.52,11.48
100001,2025-12-06,79751,China,M,12,Search,Men,Active,Jerzees,Jerzees Super Sweats Cotton/Poly Crewneck Fleece Sweatshirt ,25.0,10.7,14.3
100001,2025-12-06,79751,China,M,12,Search,Men,Accessories,180s,180s Men's Urban Ear Warmer,25.0,9.52,15.48
100001,2025-12-07,79751,China,M,12,Search,Men,Active,Champion,Champion C22C CH 50/50 Full Zip Hood Jt,42.05,18.5,23.55
100004,2025-08-27,79752,China,M,46,Search,Men,Shorts,DC,DC Jailbird Hybrid Short - Men's,59.0,30.68,28.32
100013,2025-02-02,79762,South Korea,M,57,Search,Men,Sleep & Lounge,Perry Ellis,Men's Perry Ellis Plaid Flannel Sleepwear Pants,22.54,9.67,12.87
100015,2025-11-10,79763,United Kingdom,M,44,Search,Men,Swim,Gary Majdell Sport,Mens New Contrast Boxer Swimsuit By Gary Majdell Sport,17.49,10.34,7.15
100016,2025-10-12,79764,China,F,27,Organic,Women,Tops & Tees,alo Sport,Alo W1004 Ladies 5.4 oz. Short-Sleeve Bamboo T-Shirt,43.69,22.59,21.1
100019,2025-05-30,79766,China,M,64,Facebook,Men,Underwear,HUGO BOSS,HUGO BOSS Men's Performance Mini Brief,18.0,8.41,9.59
100021,2025-12-09,79768,China,F,56,Search,Women,Intimates,Jockey,ComfiesÂ® Microfiber Brief - 3 pack,25.5,13.64,11.86
100025,2025-11-25,79770,United States,F,38,Display,Women,Maternity,A Pea in the Pod,A Pea in the Pod: Seamless Adjustable Cami,25.0,11.35,13.65
100029,2024-02-26,79776,Brasil,M,70,Organic,Men,Outerwear & Coats,Helly Hansen,Helly Hansen Men's Dubliner Jacket,130.0,63.57,66.43
100035,2025-09-08,79778,China,F,56,Search,Women,Accessories,Ray-Ban,Ray-Ban RB 2132 822/78 New Wayfarer Blue Gradient Polarized,129.99,58.37,71.62
100037,2025-08-21,79779,United States,M,42,Display,Men,Jeans,Wrangler,Riggs Workwear By Wrangler Men's Utility Jean,49.99,26.64,23.35
100038,2024-10-31,79780,United States,F,62,Search,Women,Intimates,Cosabella,Cosabella Women's Hortensia Camisole,58.0,28.36,29.64
100054,2024-04-22,79792,China,F,49,Email,Women,Sleep & Lounge,Of the Moment,Of the Moment Women's Heart Hood Lounger,25.0,15.05,9.95
100055,2024-12-16,79794,China,F,66,Search,Women,Fashion Hoodies & Sweatshirts,Fox,Fox Juniors Resurgence Zip Sweater,76.5,38.25,38.25
100058,2024-09-20,79794,China,F,66,Search,Women,Pants & Capris,Flying Tomato,Flying Tomato Bohemian Pants,44.0,24.2,19.8
100058,2024-09-18,79794,China,F,66,Search,Women,Fashion Hoodies & Sweatshirts,O'Neill,O'Neill Juniors Replay Wired Hoodie,89.0,45.57,43.43
100059,2024-12-14,79795,France,F,51,Search,Women,Sleep & Lounge,National,National Checked Short Snap Robe - Short,24.95,14.72,10.23
100061,2025-05-06,79795,France,F,51,Search,Women,Sleep & Lounge,LabelShopper,Misses Ultra Soft Fleece Animal Print Pajama Bottoms,9.99,5.98,4.01
100062,2024-06-15,79796,United Kingdom,F,58,Search,Women,Skirts,Jones New York,Jones New York Women's Pleated Skirt,89.0,33.29,55.71
100062,2024-06-16,79796,United Kingdom,F,58,Search,Women,Sleep & Lounge,Up2date Fashion,Up2date Fashion Women's Long Satin Robe Style#gwn02 Orange,14.0,8.37,5.63
100064,2025-12-24,79798,United Kingdom,F,48,Organic,Women,Plus,Oakley,Oakley Women's Dart Iridium Sunglasses,144.5,76.87,67.63
100066,2024-02-09,79799,China,F,30,Organic,Women,Pants & Capris,Lagaci Sport,Up To My Knees French Terry Solid Capri,21.99,11.1,10.89
100068,2024-06-13,79804,China,M,56,Search,Men,Underwear,Fruit of the Loom,Fruit of the Loom Men's White V-Neck Tee 5-Pack - Big Sizes ,24.99,12.87,12.12
100071,2024-03-29,79806,China,F,25,Search,Women,Intimates,Bslingerie,Bslingerie Womens Brocade Lace Up Back Underbust Boned Corse,18.99,10.1,8.89
100073,2024-08-10,79808,United Kingdom,M,52,Search,Men,Underwear,John Sievers,John Sievers Natural Pouch Boxer Briefs Black,26.95,12.96,13.99
100073,2024-08-09,79808,United Kingdom,M,52,Search,Men,Fashion Hoodies & Sweatshirts,District Threads,District Threads Pigment-Dyed Full-Zip Hoodie,47.98,24.28,23.7
100074,2024-11-23,79809,United States,F,37,Search,Women,Swim,1WorldSarong,Ladies' Hawaiian Swimsuit Cover-up Sarong- by 1 World Sarong,16.99,6.86,10.13
100076,2025-02-01,79811,Brasil,F,14,Organic,Women,Tops & Tees,Three Dots,Three Dots Women's Longsleeve Crewneck Tee,48.0,25.97,22.03
100077,2025-11-14,79811,Brasil,F,14,Organic,Women,Jeans,Vigoss,Vigoss Juniors Skinny Clean Back Pocket Jean,25.0,12.65,12.35
100077,2025-11-15,79811,Brasil,F,14,Organic,Women,Jeans,Levi's,Levi's Juniors' 524 Too Super Low Straight Leg Jean,39.99,21.59,18.4
100077,2025-11-15,79811,Brasil,F,14,Organic,Women,Accessories,H2W,Blues Brothers Wayfarer Dark Black Sun Glasses (More Colors),3.4,1.45,1.95
100078,2025-05-05,79812,China,M,18,Search,Men,Active,Champion,Champion Men's Long Sleeve Tee,22.0,9.15,12.85
100078,2025-05-04,79812,China,M,18,Search,Men,Jeans,Joe's Jeans,Joe's Jeans Men's Classic Jean,169.0,96.16,72.84
100079,2024-12-27,79814,China,M,33,Search,Men,Shorts,Fred Perry,Fred Perry Men's Chino Short,87.5,40.51,46.99
100079,2024-12-30,79814,China,M,33,Search,Men,Sweaters,Dockers,Dockers Men's Classic Argyle Vest,25.44,13.08,12.36
100082,2025-05-08,79816,United States,F,48,Organic,Women,Intimates,Braza,Braza Clear Extenders,7.95,4.48,3.47
100082,2025-05-08,79816,United States,F,48,Organic,Women,Tops & Tees,Maple Clothing,Indian Tunic Top Womens / Kurti Printed Blouse India Clothin,24.99,14.62,10.37
100087,2025-06-01,79822,South Korea,F,49,Search,Women,Intimates,Vanity Fair,Vanity Fair Women's Fits You Perfectly Full Coverage Contour,62.36,33.36,29.0
100093,2024-02-24,79828,China,F,37,Search,Women,Leggings,Bella,Bella Biance Legging,27.0,16.88,10.12
100093,2024-02-25,79828,China,F,37,Search,Women,Intimates,Donna Karan,Donna Karan Little Luxuries Toning Cami (731128),36.0,19.51,16.49
100094,2025-04-06,79829,China,F,46,Organic,Women,Leggings,Skelapparel,Skelapparel Rockabilly Gothic Cut up - Cutout Ripped Look Le,14.95,9.27,5.68
100094,2025-04-09,79829,China,F,46,Organic,Women,Leggings,Tresics,Tresics Capri Leggings,12.9,7.24,5.66
100095,2025-12-16,79829,China,F,46,Organic,Women,Sleep & Lounge,Nautica,Nautica Sleepwear Women's Floral 3/4 Sleeve Chemise,25.0,15.43,9.57
100096,2025-08-29,79829,China,F,46,Organic,Women,Intimates,Natori,Natori Women's Jacquard Contour Underwire Bra,71.47,41.17,30.3
100102,2025-07-25,79835,United States,M,23,Search,Men,Sweaters,Alex Cannon,Alex Cannon Men's Multi Argyle Sweater,69.99,38.14,31.85
100103,2025-11-08,79835,United States,M,23,Search,Men,Jeans,Dickies,Dickies Men's Relaxed Straight Fit Five Pocket Jean,36.24,18.16,18.08
100105,2025-10-14,79837,China,F,66,Organic,Women,Swim,Beach Joy,Sexy Retro Padded Ruffle Halter One Piece Blue,32.99,12.64,20.35
100107,2024-08-26,79840,United States,M,32,Organic,Men,Underwear,G-Star,G-Star Men's Kings Boxer,35.0,17.75,17.25
100110,2025-11-16,79842,Germany,M,52,Organic,Men,Tops & Tees,Southpole,Southpole Men's Basic Long Sleeve Thermal T-Shirt With Hexag,25.0,13.25,11.75
100110,2025-11-17,79842,Germany,M,52,Organic,Men,Tops & Tees,Van Heusen,Van Heusen Men's Wrinkle-Free Long Sleeve Dress Shirt. 56800,43.3,26.28,17.02
100114,2025-09-21,79845,China,M,16,Search,Men,Underwear,Diesel,Diesel Men's Rocco Boxer Trunk,28.0,13.08,14.92
100114,2025-09-19,79845,China,M,16,Search,Men,Swim,TRUNKS,TRUNKS Men's Swami Short,54.0,32.78,21.22
100114,2025-09-21,79845,China,M,16,Search,Men,Pants,Kenneth Cole REACTION,Kenneth Cole Reaction Men's Tonal Herringbone Dress Pant,44.99,21.6,23.39
100115,2025-01-06,79845,China,M,16,Search,Men,Fashion Hoodies & Sweatshirts,Football Fanatics,Flogging Molly District Circle Flag Sweatshirt - Black,49.95,26.22,23.73
100116,2024-04-19,79846,Germany,F,15,Search,Women,Skirts,Hard Tail,Hard Tail Denim wash pencil skirt -charcoal,82.0,35.51,46.49
100117,2025-01-05,79847,United States,F,69,Organic,Women,Socks & Hosiery,Jones New York,Jones New York Women's Patterned Floral Lace and Solid Flat ,12.5,5.07,7.43
100117,2025-01-07,79847,United States,F,69,Organic,Women,Swim,Swim 365,Swim 365 Plus Size Swimwear solid brief Â®,34.99,14.7,20.29
100117,2025-01-08,79847,United States,F,69,Organic,Women,Intimates,Bali,Bali Women's Microfiber Damask Brief Panty,10.5,5.55,4.95
100117,2025-01-06,79847,United States,F,69,Organic,Women,Intimates,Rene Rofe,Rene Rofe 2 Pc Lace Bra & G-String Set - Black - M/L,16.98,8.2,8.78
100124,2024-01-20,79855,United States,F,41,Organic,Women,Pants & Capris,Dockers,Dockers Women's Alpha Clean Khaki,39.99,19.4,20.59
100124,2024-01-21,79855,United States,F,41,Organic,Women,Dresses,Eliza J,Eliza J Women's 1 Piece Ruffle V-Neck Inset Waist Sheath Dre,148.0,73.26,74.74
100124,2024-01-19,79855,United States,F,41,Organic,Women,Intimates,Jockey,Classic Hipster - 3 Pack,19.5,11.13,8.37
100124,2024-01-21,79855,United States,F,41,Organic,Women,Dresses,Parker,Parker Women's Beaded Shift Dress,396.0,173.84,222.16
100132,2025-04-01,79861,Brasil,F,48,Organic,Women,Active,ASICS,ASICS Women's Ready Set Long Sleeve Top,25.0,11.48,13.52
100134,2025-02-16,79863,China,F,13,Search,Women,Sleep & Lounge,Tommy Hilfiger,Tommy Hilfiger Women's Drawtie Pant,48.0,29.57,18.43
100135,2025-11-29,79863,China,F,13,Search,Women,Shorts,WeekenderÂ®,WeekenderÂ® Women's Cosmopolitan Short,39.99,18.36,21.63
100135,2025-11-27,79863,China,F,13,Search,Women,Intimates,Beyond Yoga,Beyond Yoga Women's Criss-Cross Cami,68.0,32.78,35.22
100139,2025-03-09,79867,Australia,M,37,Search,Men,Fashion Hoodies & Sweatshirts,Quiksilver,Quiksilver Men's Ante Up Hoodie Sweatshirt Full Zip 110201-G,43.96,25.45,18.51
100139,2025-03-07,79867,Australia,M,37,Search,Men,Outerwear & Coats,Dockers,Dockers Men's Packable Bomber Jacket,54.99,25.85,29.14
100140,2025-09-06,79867,Australia,M,37,Search,Men,Swim,Parke & Ronen,parke & ronen Men's Redondo 8-Inch Boardshort,95.0,60.52,34.48
100142,2025-02-14,79870,China,M,16,Facebook,Men,Outerwear & Coats,The North Face,The North Face Men's Small - XLarge Nuptse 2 Jacket,249.89,104.7,145.19
100144,2025-09-03,79873,China,M,46,Facebook,Men,Sweaters,The Little Alpaca's House,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS SWEATER TURTLENECK DAR,33.99,17.57,16.42
100144,2025-09-03,79873,China,M,46,Facebook,Men,Pants,Orvis,Original ratcatcher Moleskin Pants / Pleated Lovat Cuffed,129.0,62.31,66.69
100144,2025-09-05,79873,China,M,46,Facebook,Men,Underwear,Stacy Adams,Stacy Adams Underwear Men's Big Boxer Short Stitching,12.99,6.22,6.77
100144,2025-09-05,79873,China,M,46,Facebook,Men,Outerwear & Coats,Alpha Industries,Darla,999.0,404.6,594.4
100145,2025-10-22,79873,China,M,46,Facebook,Men,Pants,IZOD,IZOD Men's Madison Premium Pleated Chino Pant,69.5,28.98,40.52
100145,2025-10-20,79873,China,M,46,Facebook,Men,Accessories,Wayfarers,80s Wayfarer Party Sunglasses W Mustache W168,9.99,4.24,5.75
100147,2025-05-03,79875,China,M,39,Organic,Men,Fashion Hoodies & Sweatshirts,Famous Stars and Straps,Famous Stars and Straps Men's Lateral Lightweight Pullover H,47.95,28.0,19.95
100147,2025-05-06,79875,China,M,39,Organic,Men,Tops & Tees,Hollister,Hollister Men Short Sleeve Crewneck Logo T-shirt,21.99,13.17,8.82
100147,2025-05-03,79875,China,M,39,Organic,Men,Accessories,Outdoor Research,Outdoor Research Swift Sun HatOne Size,21.95,8.52,13.43
100147,2025-05-04,79875,China,M,39,Organic,Men,Pants,Columbia,Columbia Men's Cool Creek Stretch Cargo Pants,59.95,27.7,32.25
100149,2024-03-18,79876,China,F,35,Organic,Women,Outerwear & Coats,Nautica,Nautica Women's Anorak With Faux Leather Detail,60.0,24.06,35.94
100152,2024-03-16,79881,Germany,F,40,Search,Women,Swim,Speedo,Speedo Women's Solid Clip Back Swimsuit,73.99,31.22,42.77
100154,2024-08-15,79883,Brasil,F,27,Search,Women,Pants & Capris,Allegra K,Allegra K Ladies Empire Waist Soft Lining Full Length Pants ,17.12,9.86,7.26
100156,2025-07-28,79884,Spain,F,61,Organic,Women,Pants & Capris,LOTUSTRADERS,BLACK PANTS HAREM WIDE LEG POCKET HIPPY BOHO - FITS (ONE SIZ,42.99,23.34,19.65
100157,2024-09-03,79884,Spain,F,61,Organic,Women,Shorts,PAIGE,PAIGE Women's Silverlake Short Jean,17.75,8.48,9.27
100157,2024-09-03,79884,Spain,F,61,Organic,Women,Active,Champion,Champion Women's Absolute Workout Jacket,45.0,18.95,26.05
100157,2024-09-06,79884,Spain,F,61,Organic,Women,Intimates,Bslingerie,Bslingerie Womens Lace Up Back Shiny PVC Corset Dress With M,27.99,16.18,11.81
100162,2024-11-27,79886,China,F,65,Display,Women,Active,Champion,Champion Women's Zip Tech Bra,46.0,17.89,28.11
100163,2025-11-11,79886,China,F,65,Display,Women,Jeans,Woman Within,Woman Within Plus Size Jean elastic back waist 5-pocket styl,24.99,12.89,12.1
100166,2025-12-17,79891,China,F,38,Organic,Women,Intimates,CorsetDeal,Authentic Steel Boned Waist Training Sweetheart Classic Broc,55.3,26.82,28.48
100171,2024-12-10,79897,China,M,36,Search,Men,Accessories,Dockers,Dockers Men's Bridle Belt,21.99,7.74,14.25
100173,2024-01-17,79897,China,M,36,Search,Men,Sleep & Lounge,Bottoms Out,Bottoms Out Men's Plaid Woven Sleep Pant,25.0,9.05,15.95
100177,2025-11-21,79898,China,M,40,Search,Men,Underwear,Diesel,Diesel Men's Kory 3-Pack Boxer,52.0,22.1,29.9
100181,2025-11-25,79900,China,F,37,Search,Women,Sleep & Lounge,Sleepyheads,Sleepyheads Crossword Black & White Lounger Pajama,45.0,25.34,19.66
100197,2025-06-12,79910,Spain,M,39,Search,Men,Swim,Rufskin,Rufskin - Buzio - Brazilian Mesh Sunga - White or Black,54.0,33.1,20.9
100207,2024-11-21,79915,South Korea,M,14,Search,Men,Swim,Metal Mulisha,Metal Mulisha Men's Lift Boardshort,44.0,24.38,19.62
100210,2025-05-29,79919,Spain,M,66,Organic,Men,Pants,Harbor Bay,Harbor Bay Big & Tall Five-Pocket Continuous Comfort Pants,55.0,23.27,31.73
100210,2025-05-28,79919,Spain,M,66,Organic,Men,Active,Champion,Champion Men's 6 Pack All Sport Tube Sock,14.15,6.28,7.87
100219,2025-08-16,79928,Brasil,M,36,Search,Men,Fashion Hoodies & Sweatshirts,Pendleton,Pendleton Men's Hunter Popover Sweatshirt,96.0,52.61,43.39
100220,2025-01-13,79929,United States,M,14,Search,Men,Suits & Sport Coats,Allegra K,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets ,15.91,5.7,10.21
100223,2025-07-05,79934,China,F,18,Search,Women,Dresses,Allegra K,Allegra K Lady White Collar Half Sleeve Stretchy Mini Dress ,11.74,5.37,6.37
100225,2024-05-15,79934,China,F,18,Search,Women,Blazers & Jackets,Allegra K,Allegra K Ladies Front Opening Long Sleeve Elegant Spring Bl,15.51,6.13,9.38
100226,2024-08-11,79935,China,M,65,Search,Men,Tops & Tees,Ralph Lauren,Polo Ralph Lauren Men Pony Logo T-Shirt,34.99,20.15,14.84
100227,2024-10-14,79937,China,M,46,Organic,Men,Swim,Speedo,SPEEDO Avenger Water Polo Brief,30.95,19.0,11.95
100229,2024-08-27,79939,France,M,57,Organic,Men,Outerwear & Coats,Mountain Hardwear,Mountain Hardwear Men's Ghost Whisperer Hooded Down Jacket,300.0,127.8,172.2
100230,2025-02-23,79939,France,M,57,Organic,Men,Tops & Tees,Harley-Davidson,Harley-DavidsonÂ® Men's Short Sleeve T-Shirt. All Cotton. Ho,24.95,13.57,11.38
100231,2024-09-22,79939,France,M,57,Organic,Men,Fashion Hoodies & Sweatshirts,O'Neill,Oneill Men's Diamond Pullover,39.5,22.2,17.3
100232,2024-08-05,79939,France,M,57,Organic,Men,Tops & Tees,Port & Company,Port & Company Men's Big And Tall 100% Cotton Essential T-Sh,20.84,10.65,10.19
100235,2024-04-16,79943,Brasil,M,48,Search,Men,Swim,Quiksilver,Quiksilver Men's Washboard Amphibian Short,65.0,39.91,25.09
100239,2024-01-26,79945,France,M,34,Search,Men,Fashion Hoodies & Sweatshirts,RVCA,RVCA Men's Captain Long Sleeve Pullover,66.0,33.26,32.74
100244,2024-10-05,79954,China,M,18,Organic,Men,Swim,Onia,Onia Men's Spanish Calder Swim Shorts,145.0,93.67,51.33
100245,2025-07-05,79956,United States,F,16,Search,Women,Fashion Hoodies & Sweatshirts,Boxercraft,Boxercraft V-Neck Cotton Knit Hoodie Very comfortable - Blac,20.0,9.16,10.84
100246,2025-01-18,79957,United States,F,28,Search,Women,Intimates,SEX NIGHT,Sexy Transparent Mesh Babydoll Set-Black,22.0,11.42,10.58
100246,2025-01-20,79957,United States,F,28,Search,Women,Intimates,Drawstrings,(CH133NL) A Medium Full Bridal Petticoat Crinoline Slip Skir,29.99,15.8,14.19
100246,2025-01-20,79957,United States,F,28,Search,Women,Dresses,Jones New York,Jones New York Women's Side Ruffle Dress,139.0,65.19,73.81
100246,2025-01-15,79957,United States,F,28,Search,Women,Intimates,Underworks,Underworks Woven Cotton Culotte Slips Pettipants 3-Pack,54.99,28.15,26.84
100248,2025-03-27,79959,Brasil,F,49,Search,Women,Jeans,G by GUESS,G by GUESS Sophie Skinny Bootcut Jeans - Dark Wash,49.5,28.26,21.24
100248,2025-03-28,79959,Brasil,F,49,Search,Women,Suits,Le Suit,LE SUIT Textured 2PC Jacket/Skirt Suit,139.0,81.45,57.55
100253,2025-12-04,79962,United Kingdom,F,43,Search,Women,Jeans,Calvin Klein Jeans,Calvin Klein Jeans Women's Flattering Fit Boyfriend Jean,48.4,25.46,22.94
100256,2025-09-19,79966,Brasil,M,40,Organic,Men,Sleep & Lounge,ARROW,Arrow Men's Solid Henley & Plaid Flannel Lounge Pants,50.0,17.85,32.15
100257,2024-08-22,79971,South Korea,M,52,Email,Men,Jeans,Lucky Brand,Lucky Brand Men's 227 Original Boot Jean In Ol Observatory,99.0,53.06,45.94
100258,2025-12-09,79972,Brasil,M,12,Search,Men,Fashion Hoodies & Sweatshirts,Sport-Tek,NEW Sport-Tek - Pullover Hooded Sweatshirt with Contrast Col,30.95,15.51,15.44
100258,2025-12-07,79972,Brasil,M,12,Search,Men,Sweaters,The Little Alpaca's House,NEW ARRIVAL PERUVIAN ALPACA WOOL MENS GOLF CARDIGAN BUTTONS ,34.99,16.03,18.96
100262,2024-01-14,79976,United States,M,47,Search,Men,Shorts,Columbia,Columbia Men's Bonehead Short Fishing Short,39.99,19.72,20.27
100264,2024-07-02,79979,France,M,56,Organic,Men,Sleep & Lounge,IZOD,Izod Men's Kimono Robe,50.0,21.3,28.7
100265,2024-06-29,79981,Brasil,F,60,Search,Women,Jeans,Mavi,Mavi Women's Molly Bootcut,98.0,55.76,42.24
100265,2024-07-01,79981,Brasil,F,60,Search,Women,Maternity,Seraphine,Seraphine Plum Jessica Bikini,75.0,30.3,44.7
100265,2024-06-29,79981,Brasil,F,60,Search,Women,Accessories,HOBO,Hobo   Nancy Wallet,93.97,41.53,52.44
100265,2024-06-30,79981,Brasil,F,60,Search,Women,Intimates,SEX NIGHT,Sexy Chiffon Babydoll Set-Black,24.0,11.76,12.24
100266,2024-08-06,79982,China,M,49,Search,Men,Sweaters,Psycho Bunny,Psycho Bunny Men's Crew Neck Sweater,135.0,73.04,61.96
100267,2025-11-02,79983,Brasil,M,52,Search,Men,Pants,Haggar,Haggar Men's Micro Tic Straight Fit Single Pleat Pant,36.99,15.65,21.34
100268,2025-03-16,79983,Brasil,M,52,Search,Men,Outerwear & Coats,Kenneth Cole,Kenneth Cole Men's Faux Leather Moto With Hoodie,79.99,39.12,40.87
100270,2025-10-16,79984,United States,M,22,Search,Men,Underwear,Hanes,Hanes Comfort Soft V-Neck 5 Pack Tee,32.0,15.23,16.77
100271,2024-07-09,79985,Brasil,F,24,Search,Women,Blazers & Jackets,Allegra K,Allegra K Woman 3/4 Sleeve High Low Hem Casual Summer Slim B,9.2,3.12,6.08
100271,2024-07-07,79985,Brasil,F,24,Search,Women,Intimates,Fashion Forms,Fashion Forms Women's Gel Petals,15.0,7.57,7.43
100271,2024-07-06,79985,Brasil,F,24,Search,Women,Blazers & Jackets,LOTUSTRADERS,BROWN KIMONO DUSTER JACKET LONG STRETCH JERSEY LAGENLOOK - F,52.99,21.14,31.85
100271,2024-07-07,79985,Brasil,F,24,Search,Women,Accessories,ECHO,Echo Design Women's Touch Ruched Gloves,29.99,11.79,18.2
100273,2025-10-01,79986,United States,M,42,Search,Men,Sweaters,Chaps,Chaps Big and Tall Argyle V-Neck Vest,39.88,19.1,20.78
100278,2025-05-20,79992,United States,F,39,Organic,Women,Sleep & Lounge,Aegean,Solid Terry Loop Bathrobe 100% Cotton Terry Cloth Short Whit,69.99,43.46,26.53
100279,2025-12-20,79992,United States,F,39,Organic,Women,Shorts,Level 99,Level 99 Women's Bermuda Trouser,25.0,11.85,13.15
